"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001053","regulation of mesenchymal cell apoptotic process","1/662","15/19443",0.405367235217331,0.658098827247806,0.568936470480465,"Hif1a",1
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","4/662","95/19443",0.406170471809838,0.658939951107432,0.5696636348821,"Vps35/Flot2/Nptx1/Rab11a",4
"GO:0099565","chemical synaptic transmission, postsynaptic","4/662","95/19443",0.406170471809838,0.658939951107432,0.5696636348821,"Met/Ptk2b/Atxn1/Ssh1",4
"GO:0042107","cytokine metabolic process","5/662","123/19443",0.408542711850855,0.659832561941228,0.57043531055795,"Ube2j1/Myd88/Map2k3/Nfkb1/Map2k5",5
"GO:0002888","positive regulation of myeloid leukocyte mediated immunity","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Il4ra/Ddx21",2
"GO:0006509","membrane protein ectodomain proteolysis","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Adam8/Myh9",2
"GO:0021955","central nervous system neuron axonogenesis","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"B4galt5/Hsp90aa1",2
"GO:0031057","negative regulation of histone modification","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Mtf2/Jarid2",2
"GO:0033059","cellular pigmentation","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Cdh3/Rab11a",2
"GO:0033628","regulation of cell adhesion mediated by integrin","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Itgb1bp1/Cib1",2
"GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Nadk/Hif1a",2
"GO:0046326","positive regulation of glucose import","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Akt1/Osbpl8",2
"GO:1902622","regulation of neutrophil migration","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Adam8/Myd88",2
"GO:1903672","positive regulation of sprouting angiogenesis","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Fgfbp1/Cib1",2
"GO:2000279","negative regulation of DNA biosynthetic process","2/662","41/19443",0.409274916044971,0.659832561941228,0.57043531055795,"Dnajc2/Src",2
"GO:0003333","amino acid transmembrane transport","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Slc1a5/Slc7a1/Arl6ip1",3
"GO:0010324","membrane invagination","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Rab31/Myh9/Aurkb",3
"GO:0048635","negative regulation of muscle organ development","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Akirin1/Jarid2/Sox15",3
"GO:0055117","regulation of cardiac muscle contraction","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Atp2a2/Flna/Atp1a1",3
"GO:0061045","negative regulation of wound healing","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Hmgcr/Clasp1/Ubash3b",3
"GO:0070192","chromosome organization involved in meiotic cell cycle","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Ncapd2/Smc4/Ncaph",3
"GO:0071867","response to monoamine","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Vps35/Flna/Gnaq",3
"GO:0071869","response to catecholamine","3/662","68/19443",0.409575858980827,0.659832561941228,0.57043531055795,"Vps35/Flna/Gnaq",3
"GO:0007409","axonogenesis","17/662","463/19443",0.409917394410385,0.660152681869267,0.57071205911675,"Ifrd1/Limk1/B3gnt2/Enah/B4galt5/Wdr36/Apbb2/Itgb1/Ptprz1/Nptx1/Evl/Efna5/Ythdf1/Hsp90aa1/Rab11a/Picalm/Trak1",17
"GO:0001503","ossification","14/662","378/19443",0.412248130590901,0.663674977217396,0.573757137151207,"Junb/Akt1/Acvr1/Jag1/Asf1a/Mtss1/Suv39h1/Zmpste24/Adar/Ptk2b/Sbno2/Hif1a/Ppargc1b/Ext2",14
"GO:0045921","positive regulation of exocytosis","4/662","96/19443",0.413872175030312,0.665825684994814,0.575616456817581,"Il4ra/Sdcbp/Pdcd6ip/Clasp1",4
"GO:0061053","somite development","4/662","96/19443",0.413872175030312,0.665825684994814,0.575616456817581,"Tmed2/Kat2a/Mthfd1/Nup133",4
"GO:0046486","glycerolipid metabolic process","12/662","322/19443",0.416217660952877,0.666189486287169,0.575930968581861,"Pigq/Capn2/Socs3/Ldlr/Cdipt/Pigk/Serinc2/Ptdss2/Impa1/Pigf/Pitpnc1/Serinc1",12
"GO:0048332","mesoderm morphogenesis","3/662","69/19443",0.418732387061705,0.666189486287169,0.575930968581861,"Acvr1/Txnrd1/Ext2",3
"GO:1901862","negative regulation of muscle tissue development","3/662","69/19443",0.418732387061705,0.666189486287169,0.575930968581861,"Akirin1/Jarid2/Sox15",3
"GO:0010518","positive regulation of phospholipase activity","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Gnaq/Arf4",2
"GO:0010765","positive regulation of sodium ion transport","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Akt1/Gpd1l",2
"GO:0030866","cortical actin cytoskeleton organization","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Calr/Pdcd6ip",2
"GO:0031670","cellular response to nutrient","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Xbp1/Ssh1",2
"GO:0032958","inositol phosphate biosynthetic process","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Plcb4/Ptk2b",2
"GO:0046636","negative regulation of alpha-beta T cell activation","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Il4ra/Cd44",2
"GO:0055023","positive regulation of cardiac muscle tissue growth","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Ccnb1/Cdk1",2
"GO:0060964","regulation of gene silencing by miRNA","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Nfkb1/Zmpste24",2
"GO:0098781","ncRNA transcription","2/662","42/19443",0.421179943797538,0.666189486287169,0.575930968581861,"Polr1a/Ell2",2
"GO:0006937","regulation of muscle contraction","6/662","153/19443",0.42147128679847,0.666189486287169,0.575930968581861,"Atp2a2/Shc1/Cald1/Flna/Atp1a1/Sod1",6
"GO:0071383","cellular response to steroid hormone stimulus","6/662","153/19443",0.42147128679847,0.666189486287169,0.575930968581861,"Dnaja1/Calr/Src/Eif4ebp1/Ppargc1b/Atp1a1",6
"GO:1901988","negative regulation of cell cycle phase transition","6/662","153/19443",0.42147128679847,0.666189486287169,0.575930968581861,"Rad21/Bub3/Ccnb1/Aurkb/Cdk1/Ccng1",6
"GO:0034401","chromatin organization involved in regulation of transcription","4/662","97/19443",0.421551932344687,0.666189486287169,0.575930968581861,"Morf4l2/Morf4l1/Suv39h1/Pphln1",4
"GO:0043502","regulation of muscle adaptation","4/662","97/19443",0.421551932344687,0.666189486287169,0.575930968581861,"Atp2a2/Mtpn/Twf1/Jarid2",4
"GO:0072080","nephron tubule development","4/662","97/19443",0.421551932344687,0.666189486287169,0.575930968581861,"Jag1/Cd44/Mtss1/Hs2st1",4
"GO:0042303","molting cycle","5/662","125/19443",0.422040353188804,0.666189486287169,0.575930968581861,"Akt1/Cdh3/Zmpste24/Krt16/Ctsl",5
"GO:0042633","hair cycle","5/662","125/19443",0.422040353188804,0.666189486287169,0.575930968581861,"Akt1/Cdh3/Zmpste24/Krt16/Ctsl",5
"GO:0090257","regulation of muscle system process","9/662","238/19443",0.422191804240105,0.666189486287169,0.575930968581861,"Atp2a2/Mtpn/Twf1/Jarid2/Shc1/Cald1/Flna/Atp1a1/Sod1",9
"GO:0070838","divalent metal ion transport","17/662","467/19443",0.423817607752517,0.666189486287169,0.575930968581861,"Tmem165/Panx1/Atp2a2/Magt1/Icam1/Creb3/Slc39a14/Nipa2/Zmpste24/Ptk2b/Gnai2/Ubash3b/Marcksl1/Tspo/Prnp/Slc30a7/Gsto1",17
"GO:0001820","serotonin secretion","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Xbp1",1
"GO:0001886","endothelial cell morphogenesis","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Met",1
"GO:0002407","dendritic cell chemotaxis","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Calr",1
"GO:0002544","chronic inflammatory response","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ahcy",1
"GO:0003159","morphogenesis of an endothelium","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ccm2",1
"GO:0003222","ventricular trabecula myocardium morphogenesis","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Tgfbr1",1
"GO:0009218","pyrimidine ribonucleotide metabolic process","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Cad",1
"GO:0010875","positive regulation of cholesterol efflux","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Nfkbia",1
"GO:0014733","regulation of skeletal muscle adaptation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Atp2a2",1
"GO:0014856","skeletal muscle cell proliferation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Akirin1",1
"GO:0016322","neuron remodeling","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Gnaq",1
"GO:0019359","nicotinamide nucleotide biosynthetic process","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Nadk",1
"GO:0021978","telencephalon regionalization","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Tra2b",1
"GO:0030322","stabilization of membrane potential","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Chchd10",1
"GO:0032570","response to progesterone","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Src",1
"GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Gmfb",1
"GO:0035235","ionotropic glutamate receptor signaling pathway","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ptk2b",1
"GO:0035459","vesicle cargo loading","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Picalm",1
"GO:0036120","cellular response to platelet-derived growth factor stimulus","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Src",1
"GO:0042228","interleukin-8 biosynthetic process","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Map2k5",1
"GO:0042359","vitamin D metabolic process","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Nfkb1",1
"GO:0042640","anagen","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Akt1",1
"GO:0044065","regulation of respiratory system process","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Gls",1
"GO:0044241","lipid digestion","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ldlr",1
"GO:0044406","adhesion of symbiont to host","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Icam1",1
"GO:0045059","positive thymic T cell selection","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ptpn2",1
"GO:0045579","positive regulation of B cell differentiation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Xbp1",1
"GO:0045779","negative regulation of bone resorption","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ubash3b",1
"GO:0045898","regulation of RNA polymerase II transcription preinitiation complex assembly","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Psmc4",1
"GO:0045989","positive regulation of striated muscle contraction","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Atp1a1",1
"GO:0046755","viral budding","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Pdcd6ip",1
"GO:0046835","carbohydrate phosphorylation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Gnptab",1
"GO:0051386","regulation of neurotrophin TRK receptor signaling pathway","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Spry2",1
"GO:0055057","neuroblast division","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Aspm",1
"GO:0055070","copper ion homeostasis","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Prnp",1
"GO:0060046","regulation of acrosome reaction","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"B4galt1",1
"GO:0060100","positive regulation of phagocytosis, engulfment","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Rab31",1
"GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Gsto1",1
"GO:0061154","endothelial tube morphogenesis","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ccm2",1
"GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Prnp",1
"GO:0071379","cellular response to prostaglandin stimulus","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Akt1",1
"GO:0090128","regulation of synapse maturation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Cdc20",1
"GO:0097152","mesenchymal cell apoptotic process","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Hif1a",1
"GO:0098703","calcium ion import across plasma membrane","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Prnp",1
"GO:0098856","intestinal lipid absorption","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ldlr",1
"GO:0098885","modification of postsynaptic actin cytoskeleton","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Itsn1",1
"GO:0099171","presynaptic modulation of chemical synaptic transmission","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Fbxl20",1
"GO:0106057","negative regulation of calcineurin-mediated signaling","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Prnp",1
"GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Gnai2",1
"GO:1900119","positive regulation of execution phase of apoptosis","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Rps3",1
"GO:1902187","negative regulation of viral release from host cell","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Trim8",1
"GO:1902337","regulation of apoptotic process involved in morphogenesis","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"B4galt1",1
"GO:1903779","regulation of cardiac conduction","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Flna",1
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Icam1",1
"GO:1905155","positive regulation of membrane invagination","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Rab31",1
"GO:1990000","amyloid fibril formation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Ldlr",1
"GO:2000479","regulation of cAMP-dependent protein kinase activity","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Prkar2a",1
"GO:2000647","negative regulation of stem cell proliferation","1/662","16/19443",0.425629068153615,0.666189486287169,0.575930968581861,"Fbln1",1
"GO:0035051","cardiocyte differentiation","7/662","182/19443",0.425930113075743,0.666434997507138,0.576143216774943,"Acvr1/Jag1/Kat2a/Itgb1/Zmpste24/Met/Cacybp",7
"GO:0017157","regulation of exocytosis","9/662","239/19443",0.427053244017372,0.667966190811606,0.577466956733439,"Atp2a2/Rabgef1/Il4ra/Sdcbp/Pdcd6ip/Rab8b/Clasp1/Gnai2/Fbxl20",9
"GO:0051057","positive regulation of small GTPase mediated signal transduction","3/662","70/19443",0.427841490961007,0.668972723688016,0.578337119752149,"Map4k4/Src/Kras",3
"GO:0000018","regulation of DNA recombination","4/662","98/19443",0.429207246519826,0.670427811224953,0.579595065114196,"Thoc1/Ubqln4/Rad18/Tfrc",4
